,index,읍면동,경도,위도
0,0,중앙동,129.03673020000002,35.09832607
1,1,중앙동,129.035251,35.10711837
2,2,중앙동,129.0414433,35.10670477
3,3,중앙동,129.0368275,35.10947558
4,4,중앙동,129.0395155,35.11123734
5,5,중앙동,129.0395155,35.11123734
6,6,중앙동,129.0348466,35.10201988
7,7,중앙동,129.0361226,35.09884506
8,8,중앙동,129.0361226,35.09884506
9,9,중앙동,129.0383324,35.11136466
10,10,중앙동,129.0383324,35.11136466
11,11,중앙동,129.03483640000002,35.10208307
12,12,중앙동,129.03483640000002,35.10208307
13,0,동광동,129.0336257,35.10870068
14,1,동광동,129.0361592,35.10000756
15,2,동광동,129.0329472,35.10709295
16,3,동광동,129.0329472,35.10709295
17,4,동광동,129.0335733,35.10194962
18,5,동광동,129.0335733,35.10194962
19,6,동광동,129.0343424,35.09944617
20,7,동광동,129.0343424,35.09944617
21,8,동광동,129.036007,35.09924267
22,9,동광동,129.03570770000002,35.09899283
23,10,동광동,129.03570770000002,35.09899283
24,0,대청동,129.02924299999998,35.10735882
25,1,대청동,129.03302040000003,35.10767824
26,2,대청동,129.028243,35.10284226
27,3,대청동,129.028243,35.10284226
28,4,대청동,129.0313747,35.101553700000004
29,5,대청동,129.0302738,35.1082064
30,6,대청동,129.0302738,35.1082064
31,7,대청동,129.0336245,35.10339143
32,8,대청동,129.0336245,35.10339143
33,9,대청동,129.03128700000002,35.10155444
34,10,대청동,129.03128700000002,35.10155444
35,0,보수동,129.02304640000003,35.10831267
36,1,보수동,129.0278407,35.10574819
37,2,보수동,129.0278407,35.10574819
38,3,보수동,129.0280964,35.10340238
39,4,보수동,129.0227675,35.10793644
40,5,보수동,129.0215493,35.10349378
41,6,보수동,129.0215493,35.10349378
42,7,보수동,129.0262515,35.10322871
43,8,보수동,129.0262515,35.10322871
44,9,보수동,129.027964,35.1033404
45,10,보수동,129.027964,35.1033404
46,11,보수동,129.0214837,35.10438672
47,12,보수동,129.0214837,35.10438672
48,13,보수동,129.0216111,35.10580986
49,14,보수동,129.0216111,35.10580986
50,15,보수동,129.0228571,35.10807991
51,16,보수동,129.0228571,35.10807991
52,0,부평동,129.0277715,35.10285527
53,1,부평동,129.02767749999998,35.09886285
54,2,부평동,129.02155990000003,35.10258327
55,3,부평동,129.02155990000003,35.10258327
56,4,부평동,129.0254771,35.09832261
57,5,부평동,129.0275563,35.09881881
58,6,부평동,129.0275563,35.09881881
59,7,부평동,129.0217635,35.10307732
60,8,부평동,129.0217635,35.10307732
61,9,부평동,129.0218587,35.10191371
62,10,부평동,129.0218587,35.10191371
63,11,부평동,129.027103,35.10290601
64,12,부평동,129.027103,35.10290601
65,13,부평동,129.0244284,35.10303681
66,14,부평동,129.0244284,35.10303681
67,0,광복동,129.03232169999998,35.10185211
68,1,광복동,129.03058470000002,35.10240773
69,2,광복동,129.03058470000002,35.10240773
70,3,광복동,129.0281098,35.09922876
71,4,광복동,129.0281098,35.09922876
72,5,광복동,129.0280789,35.10113099
73,6,광복동,129.0280789,35.10113099
74,7,광복동,129.02838229999998,35.10257967
75,8,광복동,129.02838229999998,35.10257967
76,9,광복동,129.03530700000002,35.09852752
77,10,광복동,129.0343905,35.09803957
78,11,광복동,129.0343905,35.09803957
79,12,광복동,129.0353189,35.09860855
80,13,광복동,129.0353189,35.09860855
81,0,남포동,129.0265019,35.09607846
82,1,남포동,129.0356423,35.09642439
83,2,남포동,129.0356423,35.09642439
84,3,남포동,129.0355259,35.09762425
85,4,남포동,129.0259801,35.09820118
86,5,남포동,129.0259801,35.09820118
87,6,남포동,129.0288757,35.09907804
88,7,남포동,129.031692,35.09888284
89,8,남포동,129.03125409999998,35.09894967
90,9,남포동,129.03125409999998,35.09894967
91,10,남포동,129.0343244,35.09802211
92,11,남포동,129.0343244,35.09802211
93,0,영주1동,129.0348236,35.10887975
94,1,영주1동,129.03345919999998,35.11289361
95,2,영주1동,129.03571540000002,35.11347829
96,3,영주1동,129.03596670000002,35.10905928
97,4,영주1동,129.03596670000002,35.10905928
98,5,영주1동,129.03295970000002,35.11242914
99,6,영주1동,129.03295970000002,35.11242914
100,7,영주1동,129.0374804,35.11251673
101,8,영주1동,129.0374804,35.11251673
102,9,영주1동,129.0376807,35.11187502
103,10,영주1동,129.0372764,35.11027399
104,11,영주1동,129.0375837,35.11114572
105,12,영주1동,129.0375837,35.11114572
106,13,영주1동,129.0375493,35.11102883
107,14,영주1동,129.0375493,35.11102883
108,0,영주2동,129.0330618,35.11530374
109,1,영주2동,129.02945,35.11422574
110,2,영주2동,129.0297131,35.10985171
111,3,영주2동,129.0297131,35.10985171
112,4,영주2동,129.0342214,35.10896602
113,5,영주2동,129.0342214,35.10896602
114,6,영주2동,129.02899720000002,35.11223749
115,7,영주2동,129.02899720000002,35.11223749
116,0,동대신1동,129.0220959,35.10773478
117,1,동대신1동,129.0204305,35.10789303
118,2,동대신1동,129.02570179999998,35.11187782
119,3,동대신1동,129.02570179999998,35.11187782
120,4,동대신1동,129.0190389,35.10888727
121,5,동대신1동,129.0189134,35.11026747
122,6,동대신1동,129.0189134,35.11026747
123,7,동대신1동,129.0211064,35.11106929
124,8,동대신1동,129.0184103,35.1095055
125,9,동대신1동,129.0231652,35.1116739
126,10,동대신1동,129.0231652,35.1116739
127,11,동대신1동,129.0185943,35.10930565
128,12,동대신1동,129.0185943,35.10930565
129,0,동대신2동,129.0182567,35.11038116
130,1,동대신2동,129.0222868,35.11599903
131,2,동대신2동,129.0263624,35.11381925
132,3,동대신2동,129.016967,35.11252831
133,4,동대신2동,129.016967,35.11252831
134,5,동대신2동,129.0247535,35.11587003
135,6,동대신2동,129.0247535,35.11587003
136,7,동대신2동,129.0175953,35.11100868
137,8,동대신2동,129.01800559999998,35.11048242
138,9,동대신2동,129.01705829999997,35.11193262
139,10,동대신2동,129.01705829999997,35.11193262
140,11,동대신2동,129.017865,35.11063684
141,12,동대신2동,129.017865,35.11063684
142,0,동대신3동,129.0200686,35.12021825
143,1,동대신3동,129.0161117,35.1196205
144,2,동대신3동,129.0157659,35.11916369
145,3,동대신3동,129.01568970000002,35.11832602
146,4,동대신3동,129.01568970000002,35.11832602
147,5,동대신3동,129.01570729999997,35.11444083
148,6,동대신3동,129.01659750000002,35.11281084
149,7,동대신3동,129.01659750000002,35.11281084
150,8,동대신3동,129.0216038,35.11577042
151,9,동대신3동,129.0216038,35.11577042
152,10,동대신3동,129.01862240000003,35.11332567
153,11,동대신3동,129.01862240000003,35.11332567
154,12,동대신3동,129.0158679,35.11412399
155,13,동대신3동,129.0158679,35.11412399
156,0,서대신1동,129.0164809,35.11225295
157,1,서대신1동,129.0089709,35.1081512
158,2,서대신1동,129.0089709,35.1081512
159,3,서대신1동,129.0197045,35.10772787
160,4,서대신1동,129.0197045,35.10772787
161,5,서대신1동,129.01100490000002,35.11208241
162,6,서대신1동,129.01625049999998,35.11224587
163,7,서대신1동,129.01625049999998,35.11224587
164,0,서대신3동,129.0088445,35.11480462
165,1,서대신3동,129.0088445,35.11480462
166,2,서대신3동,129.0090115,35.11233338
167,3,서대신3동,129.0090115,35.11233338
168,4,서대신3동,129.0129361,35.11123699
169,5,서대신3동,129.0129361,35.11123699
170,6,서대신3동,129.01611770000002,35.11304021
171,7,서대신3동,129.01611770000002,35.11304021
172,8,서대신3동,129.0129752,35.11616734
173,9,서대신3동,129.0129752,35.11616734
174,0,서대신4동,129.0103872,35.13135052
175,1,서대신4동,129.0099278,35.11724741
176,2,서대신4동,129.0153434,35.11782414
177,3,서대신4동,129.0107651,35.13086061
178,4,서대신4동,129.0107651,35.13086061
179,5,서대신4동,129.0093801,35.11820746
180,6,서대신4동,129.0093801,35.11820746
181,7,서대신4동,129.0132799,35.11685888
182,8,서대신4동,129.0132799,35.11685888
183,0,부민동,129.0211477,35.10207294
184,1,부민동,129.01691670000002,35.10759805
185,2,부민동,129.01691670000002,35.10759805
186,3,부민동,129.0165721,35.10193111
187,4,부민동,129.02188370000002,35.10743009
188,5,부민동,129.02188370000002,35.10743009
189,6,부민동,129.0177616,35.10761801
190,7,부민동,129.0177616,35.10761801
191,8,부민동,129.0163983,35.10206778
192,9,부민동,129.0163983,35.10206778
193,0,아미동,129.0115711,35.09842141
194,1,아미동,129.0115711,35.09842141
195,2,아미동,129.0180405,35.09828613
196,3,아미동,129.0107932,35.10471069
197,4,아미동,129.0107932,35.10471069
198,5,아미동,129.01856809999998,35.10190535
199,6,아미동,129.0195389,35.09883241
200,7,아미동,129.0195389,35.09883241
201,8,아미동,129.0192487,35.10107033
202,9,아미동,129.0195473,35.09950839
203,10,아미동,129.0195473,35.09950839
204,0,초장동,129.0184442,35.09282924
205,1,초장동,129.0184442,35.09282924
206,2,초장동,129.018605,35.09870505
207,3,초장동,129.018605,35.09870505
208,4,초장동,129.0204181,35.09809488
209,5,초장동,129.0211979,35.09466297
210,6,초장동,129.0211979,35.09466297
211,7,초장동,129.0208277,35.09399905
212,8,초장동,129.02120449999998,35.09606911
213,9,초장동,129.02120449999998,35.09606911
214,10,초장동,129.0190328,35.09253584
215,11,초장동,129.0190328,35.09253584
216,0,충무동,129.0212211,35.09388757
217,1,충무동,129.0247708,35.0935872
218,2,충무동,129.0247708,35.0935872
219,3,충무동,129.0218409,35.09345869
220,4,충무동,129.0218409,35.09345869
221,5,충무동,129.0198147,35.10072304
222,6,충무동,129.0203565,35.10195341
223,7,충무동,129.0203565,35.10195341
224,8,충무동,129.0242328,35.09967622
225,9,충무동,129.0237246,35.10026643
226,10,충무동,129.0237246,35.10026643
227,11,충무동,129.0197498,35.09903796
228,12,충무동,129.0197498,35.09903796
229,13,충무동,129.0259963,35.0959926
230,14,충무동,129.0259963,35.0959926
231,0,남부민1동,129.0247673,35.09330779
232,1,남부민1동,129.0235334,35.08759429
233,2,남부민1동,129.0235334,35.08759429
234,3,남부민1동,129.0243241,35.08768677
235,4,남부민1동,129.0243241,35.08768677
236,5,남부민1동,129.020531,35.093073100000005
237,6,남부민1동,129.0218711,35.09324209
238,7,남부민1동,129.0218711,35.09324209
239,0,남부민2동,129.0174971,35.08279552
240,1,남부민2동,129.0255578,35.08198847
241,2,남부민2동,129.0255578,35.08198847
242,3,남부민2동,129.0162255,35.08548336
243,4,남부민2동,129.0250017,35.0866264
244,5,남부민2동,129.0250017,35.0866264
245,6,남부민2동,129.0202287,35.08200638
246,7,남부민2동,129.0202287,35.08200638
247,8,남부민2동,129.02124990000002,35.08828058
248,9,남부민2동,129.02124990000002,35.08828058
249,0,암남동,129.0149949,35.08529536
250,1,암남동,129.00982209999998,35.05885514
251,2,암남동,129.0200128,35.06113157
252,3,암남동,129.0059304,35.07851118
253,4,암남동,129.0056929,35.07434863
254,5,암남동,129.0056929,35.07434863
255,6,암남동,129.024245,35.07696971
256,7,암남동,129.024245,35.07696971
257,8,암남동,129.0059193,35.07850225
258,9,암남동,129.0059193,35.07850225
259,0,초량1동,129.036282,35.11317599
260,1,초량1동,129.0358738,35.11819127
261,2,초량1동,129.03777409999998,35.11751699
262,3,초량1동,129.03777409999998,35.11751699
263,4,초량1동,129.037099,35.1127183
264,5,초량1동,129.04079199999998,35.11414692
265,6,초량1동,129.04079199999998,35.11414692
266,7,초량1동,129.0402545,35.11242085
267,8,초량1동,129.0402545,35.11242085
268,9,초량1동,129.03444299999998,35.11695955
269,10,초량1동,129.03444299999998,35.11695955
270,11,초량1동,129.0392933,35.11187924
271,12,초량1동,129.0386819,35.11210983
272,13,초량1동,129.0386819,35.11210983
273,0,초량2동,129.03788799999998,35.12043655
274,1,초량2동,129.0327113,35.11708249
275,2,초량2동,129.0327113,35.11708249
276,3,초량2동,129.03923590000002,35.11513378
277,4,초량2동,129.0407014,35.11737471
278,5,초량2동,129.04084440000003,35.11826587
279,6,초량2동,129.0391772,35.12001987
280,7,초량2동,129.0391772,35.12001987
281,8,초량2동,129.0398733,35.11609282
282,9,초량2동,129.0398733,35.11609282
283,10,초량2동,129.0395582,35.11978224
284,11,초량2동,129.0395582,35.11978224
285,0,초량3동,129.047405,35.12685377
286,1,초량3동,129.0383129,35.12107291
287,2,초량3동,129.0383129,35.12107291
288,3,초량3동,129.0491756,35.11776137
289,4,초량3동,129.0491756,35.11776137
290,5,초량3동,129.0380714,35.12365298
291,6,초량3동,129.0380714,35.12365298
292,0,초량6동,129.0345066,35.12632456
293,1,초량6동,129.03770500000002,35.12331358
294,2,초량6동,129.0353343,35.12583975
295,3,초량6동,129.0297286,35.11892869
296,4,초량6동,129.0357175,35.11970696
297,5,초량6동,129.0376305,35.1234945
298,6,초량6동,129.0376305,35.1234945
299,7,초량6동,129.0347898,35.12615989
300,8,초량6동,129.0347898,35.12615989
301,9,초량6동,129.0286223,35.11906428
302,10,초량6동,129.0286223,35.11906428
303,11,초량6동,129.0380448,35.12069661
304,12,초량6동,129.0380448,35.12069661
305,0,수정1동,129.04106470000002,35.12695346
306,1,수정1동,129.039884,35.12383575
307,2,수정1동,129.039884,35.12383575
308,3,수정1동,129.042664,35.12245075
309,4,수정1동,129.0395437,35.12641667
310,5,수정1동,129.0395437,35.12641667
311,6,수정1동,129.0442279,35.12550204
312,7,수정1동,129.0442279,35.12550204
313,0,수정2동,129.0399647,35.12845923
314,1,수정2동,129.0477491,35.12716628
315,2,수정2동,129.0394464,35.1291217
316,3,수정2동,129.04028970000002,35.13158429
317,4,수정2동,129.04028970000002,35.13158429
318,5,수정2동,129.0502179,35.13059727
319,6,수정2동,129.0502179,35.13059727
320,7,수정2동,129.0484048,35.12781863
321,8,수정2동,129.0484048,35.12781863
322,9,수정2동,129.03923989999998,35.13013303
323,10,수정2동,129.03923989999998,35.13013303
324,0,수정4동,129.0374795,35.12802082
325,1,수정4동,129.0451564,35.12775655
326,2,수정4동,129.0451564,35.12775655
327,3,수정4동,129.0370385,35.12612264
328,4,수정4동,129.0446339,35.12636389
329,5,수정4동,129.0351206,35.12629227
330,6,수정4동,129.0351206,35.12629227
331,7,수정4동,129.0360842,35.12613981
332,8,수정4동,129.0360842,35.12613981
333,9,수정4동,129.0452086,35.12754878
334,10,수정4동,129.0452086,35.12754878
335,0,수정5동,129.04128300000002,35.13548783
336,1,수정5동,129.0417636,35.13272542
337,2,수정5동,129.0417636,35.13272542
338,3,수정5동,129.04602509999998,35.13220196
339,4,수정5동,129.0454804,35.13164779
340,5,수정5동,129.0454804,35.13164779
341,6,수정5동,129.0473869,35.13743633
342,7,수정5동,129.0473869,35.13743633
343,8,수정5동,129.0451773,35.13712189
344,9,수정5동,129.0426291,35.13607117
345,10,수정5동,129.0426291,35.13607117
346,0,범일1동,129.0499525,35.1372699
347,1,범일1동,129.0481576,35.13849331
348,2,범일1동,129.0481576,35.13849331
349,3,범일1동,129.0408871,35.14575813
350,4,범일1동,129.047676,35.1445819
351,5,범일1동,129.047676,35.1445819
352,6,범일1동,129.0570369,35.13694691
353,7,범일1동,129.0570369,35.13694691
354,8,범일1동,129.0568505,35.13611024
355,9,범일1동,129.0568505,35.13611024
356,10,범일1동,129.0416547,35.14571548
357,11,범일1동,129.0416547,35.14571548
358,0,범일2동,129.0600729,35.13328777
359,1,범일2동,129.05764720000002,35.14086265
360,2,범일2동,129.05764720000002,35.14086265
361,3,범일2동,129.0656222,35.13812466
362,4,범일2동,129.0656222,35.13812466
363,5,범일2동,129.0632152,35.14120153
364,6,범일2동,129.0632152,35.14120153
365,7,범일2동,129.0647964,35.13538266
366,8,범일2동,129.0644645,35.13516924
367,9,범일2동,129.0644645,35.13516924
368,0,범일5동,129.0538191,35.12651873
369,1,범일5동,129.05951480000002,35.1325535
370,2,범일5동,129.05951480000002,35.1325535
371,3,범일5동,129.0517257,35.1283938
372,4,범일5동,129.0565579,35.13384127
373,5,범일5동,129.0565579,35.13384127
374,6,범일5동,129.059579,35.13073212
375,7,범일5동,129.059579,35.13073212
376,8,범일5동,129.0531207,35.13022053
377,9,범일5동,129.0531207,35.13022053
378,0,남항동,129.0400818,35.08327997
379,1,남항동,129.0323754,35.09392832
380,2,남항동,129.0323754,35.09392832
381,3,남항동,129.0422142,35.09229374
382,4,남항동,129.03232450000002,35.09250453
383,5,남항동,129.03232450000002,35.09250453
384,6,남항동,129.0348584,35.085596200000005
385,7,남항동,129.0348584,35.085596200000005
386,8,남항동,129.0399594,35.0831368
387,9,남항동,129.0399594,35.0831368
388,10,남항동,129.0423442,35.09216642
389,11,남항동,129.0423442,35.09216642
390,0,영선1동,129.0409564,35.08738287
391,1,영선1동,129.04202560000002,35.09040241
392,2,영선1동,129.0430219,35.09198933
393,3,영선1동,129.0425939,35.08680092
394,4,영선1동,129.0425939,35.08680092
395,5,영선1동,129.045221,35.08986111
396,6,영선1동,129.045221,35.08986111
397,7,영선1동,129.04390130000002,35.08698798
398,8,영선1동,129.0423848,35.09104833
399,9,영선1동,129.0423848,35.09104833
400,10,영선1동,129.0431094,35.09197055
401,11,영선1동,129.0431094,35.09197055
402,12,영선1동,129.04345759999998,35.08659518
403,13,영선1동,129.04345759999998,35.08659518
404,0,영선2동,129.04298300000002,35.08635589
405,1,영선2동,129.0412392,35.08116075
406,2,영선2동,129.0412392,35.08116075
407,3,영선2동,129.0457446,35.07932819
408,4,영선2동,129.0392501,35.085144
409,5,영선2동,129.0392501,35.085144
410,6,영선2동,129.04001440000002,35.08660674
411,7,영선2동,129.046091,35.07811732
412,8,영선2동,129.046091,35.07811732
413,9,영선2동,129.0407332,35.08707831
414,10,영선2동,129.0407332,35.08707831
415,0,신선동,129.04596270000002,35.09211723
416,1,신선동,129.04455929999997,35.08182628
417,2,신선동,129.0478037,35.082573499999995
418,3,신선동,129.0428572,35.08508599
419,4,신선동,129.0475343,35.08123274
420,5,신선동,129.0475343,35.08123274
421,6,신선동,129.0483963,35.09117678
422,7,신선동,129.0483963,35.09117678
423,8,신선동,129.0460956,35.09222425
424,9,신선동,129.0460956,35.09222425
425,10,신선동,129.0432416,35.08427142
426,11,신선동,129.0429319,35.08492309
427,12,신선동,129.0429533,35.08487784
428,13,신선동,129.0429533,35.08487784
429,0,봉래1동,129.0401314,35.09496175
430,1,봉래1동,129.04591969999998,35.09562406
431,2,봉래1동,129.04591969999998,35.09562406
432,3,봉래1동,129.038873,35.09345818
433,4,봉래1동,129.038873,35.09345818
434,5,봉래1동,129.0435175,35.09645602
435,6,봉래1동,129.0435175,35.09645602
436,7,봉래1동,129.0458783,35.09237937
437,8,봉래1동,129.0458783,35.09237937
438,9,봉래1동,129.04542959999998,35.09159902
439,10,봉래1동,129.04542959999998,35.09159902
440,0,봉래2동,129.0474413,35.09196926
441,1,봉래2동,129.0542438,35.09219875
442,2,봉래2동,129.0542438,35.09219875
443,3,봉래2동,129.04666,35.092616
444,4,봉래2동,129.0472395,35.095053799999995
445,5,봉래2동,129.0472395,35.095053799999995
446,6,봉래2동,129.0543001,35.0940191
447,7,봉래2동,129.0543001,35.0940191
448,8,봉래2동,129.0461767,35.09342242
449,9,봉래2동,129.0461767,35.09342242
450,0,청학1동,129.0565422,35.09948911
451,1,청학1동,129.0565422,35.09948911
452,2,청학1동,129.0600451,35.09810644
453,3,청학1동,129.0533368,35.095009999999995
454,4,청학1동,129.0533368,35.095009999999995
455,5,청학1동,129.05674150000002,35.09113138
456,6,청학1동,129.05674150000002,35.09113138
457,7,청학1동,129.0609147,35.09580927
458,8,청학1동,129.0609147,35.09580927
459,9,청학1동,129.0577735,35.09122154
460,10,청학1동,129.0577735,35.09122154
461,11,청학1동,129.0608402,35.09683752
462,12,청학1동,129.0608402,35.09683752
463,0,청학2동,129.0614212,35.09681441
464,1,청학2동,129.0614212,35.09681441
465,2,청학2동,129.0590943,35.08649568
466,3,청학2동,129.06688229999997,35.08580544
467,4,청학2동,129.06688229999997,35.08580544
468,5,청학2동,129.0712712,35.09186022
469,6,청학2동,129.0712712,35.09186022
470,7,청학2동,129.0630188,35.09821561
471,8,청학2동,129.0630188,35.09821561
472,9,청학2동,129.0576801,35.08993335
473,10,청학2동,129.0576801,35.08993335
474,0,동삼1동,129.0622055,35.07948259
475,1,동삼1동,129.0791969,35.08078383
476,2,동삼1동,129.06601170000002,35.06777602
477,3,동삼1동,129.07659579999998,35.07142335
478,4,동삼1동,129.07659579999998,35.07142335
479,5,동삼1동,129.0723545,35.08413465
480,6,동삼1동,129.0773749,35.08231439
481,7,동삼1동,129.0593741,35.07081782
482,8,동삼1동,129.0593741,35.07081782
483,9,동삼1동,129.0700158,35.08307362
484,10,동삼1동,129.0700158,35.08307362
485,11,동삼1동,129.0742648,35.08430703
486,12,동삼1동,129.0742648,35.08430703
487,0,동삼2동,129.087545,35.07442649
488,1,동삼2동,129.0777389,35.07163855
489,2,동삼2동,129.0777389,35.07163855
490,3,동삼2동,129.0763011,35.06150151
491,4,동삼2동,129.0763011,35.06150151
492,5,동삼2동,129.0883995,35.05041446
493,6,동삼2동,129.0883995,35.05041446
494,0,동삼3동,129.0737818,35.09012535
495,1,동삼3동,129.06598799999998,35.07944039
496,2,동삼3동,129.0684479,35.08728798
497,3,동삼3동,129.063837,35.08099166
498,4,동삼3동,129.0674836,35.08650324
499,5,동삼3동,129.0674836,35.08650324
500,6,동삼3동,129.0630491,35.08196307
501,7,동삼3동,129.0630491,35.08196307
502,0,부전1동,129.05313859999998,35.15801939
503,1,부전1동,129.05313859999998,35.15801939
504,2,부전1동,129.0621825,35.15800354
505,3,부전1동,129.0621825,35.15800354
506,4,부전1동,129.0534854,35.16533568
507,5,부전1동,129.0656121,35.16933095
508,6,부전1동,129.0656121,35.16933095
509,7,부전1동,129.053552,35.16538919
510,8,부전1동,129.053552,35.16538919
511,0,부전2동,129.0552514,35.16184094
512,1,부전2동,129.0621883,35.15760687
513,2,부전2동,129.0621883,35.15760687
514,3,부전2동,129.0554723,35.16194718
515,4,부전2동,129.0554723,35.16194718
516,5,부전2동,129.050719,35.15593114
517,6,부전2동,129.050719,35.15593114
518,7,부전2동,129.0559408,35.15147793
519,8,부전2동,129.0622148,35.15288335
520,9,부전2동,129.0622148,35.15288335
521,10,부전2동,129.0568552,35.15090208
522,11,부전2동,129.0568552,35.15090208
523,12,부전2동,129.058643,35.15081436
524,13,부전2동,129.0610228,35.15152367
525,14,부전2동,129.0610228,35.15152367
526,15,부전2동,129.0574898,35.15075232
527,16,부전2동,129.0574898,35.15075232
528,0,연지동,129.04881170000002,35.16894575
529,1,연지동,129.0591926,35.17204635
530,2,연지동,129.0483807,35.17385305
531,3,연지동,129.0563441,35.175884100000005
532,4,연지동,129.0476515,35.17092082
533,5,연지동,129.0476515,35.17092082
534,6,연지동,129.0596604,35.17256506
535,7,연지동,129.0596604,35.17256506
536,8,연지동,129.0530078,35.17596724
537,9,연지동,129.0530078,35.17596724
538,10,연지동,129.0549736,35.17602224
539,11,연지동,129.0544906,35.17602645
540,12,연지동,129.0544906,35.17602645
541,0,초읍동,129.0443975,35.18428951
542,1,초읍동,129.0443975,35.18428951
543,2,초읍동,129.0498185,35.18748764
544,3,초읍동,129.0498185,35.18748764
545,4,초읍동,129.0466662,35.17369661
546,5,초읍동,129.0466662,35.17369661
547,6,초읍동,129.057296,35.17818335
548,7,초읍동,129.0549338,35.17633808
549,8,초읍동,129.0549338,35.17633808
550,0,양정1동,129.0722518,35.1658651
551,1,양정1동,129.0663357,35.17683315
552,2,양정1동,129.0737211,35.17159394
553,3,양정1동,129.0737211,35.17159394
554,4,양정1동,129.0617456,35.17251976
555,5,양정1동,129.0617456,35.17251976
556,6,양정1동,129.06667209999998,35.16812277
557,7,양정1동,129.06667209999998,35.16812277
558,0,양정2동,129.0767615,35.16906109
559,1,양정2동,129.0680759,35.17642121
560,2,양정2동,129.0785462,35.17536394
561,3,양정2동,129.0682831,35.17463463
562,4,양정2동,129.0679705,35.17591736
563,5,양정2동,129.0679705,35.17591736
564,6,양정2동,129.0745778,35.17830168
565,7,양정2동,129.0749973,35.17013138
566,8,양정2동,129.07272379999998,35.17923753
567,9,양정2동,129.0684027,35.17455245
568,10,양정2동,129.0740986,35.17859438
569,11,양정2동,129.07289709999998,35.17153814
570,12,양정2동,129.07289709999998,35.17153814
571,13,양정2동,129.0738695,35.17870458
572,14,양정2동,129.0738695,35.17870458
573,0,전포1동,129.0732358,35.15721206
574,1,전포1동,129.072191,35.14952342
575,2,전포1동,129.0630372,35.15704958
576,3,전포1동,129.0711837,35.15807752
577,4,전포1동,129.0711837,35.15807752
578,5,전포1동,129.0734734,35.15524492
579,6,전포1동,129.0734734,35.15524492
580,7,전포1동,129.06400290000002,35.14945138
581,8,전포1동,129.06400290000002,35.14945138
582,9,전포1동,129.0676273,35.14797727
583,10,전포1동,129.06255330000002,35.1552871
584,11,전포1동,129.06255330000002,35.1552871
585,12,전포1동,129.0625544,35.151996999999994
586,13,전포1동,129.0625544,35.151996999999994
587,14,전포1동,129.0625754,35.1510774
588,15,전포1동,129.0625754,35.1510774
589,16,전포1동,129.0671324,35.1479005
590,17,전포1동,129.0671324,35.1479005
591,0,전포2동,129.0717608,35.16609479
592,1,전포2동,129.0717608,35.16609479
593,2,전포2동,129.0625145,35.15820795
594,3,전포2동,129.0625145,35.15820795
595,4,전포2동,129.07076709999998,35.15811726
596,5,전포2동,129.0624878,35.16121883
597,6,전포2동,129.0668042,35.16647206
598,7,전포2동,129.0626939,35.16187504
599,8,전포2동,129.0626939,35.16187504
