,index,읍면동,경도,위도
600,9,전포2동,129.0674467,35.166917100000006
601,10,전포2동,129.0674467,35.166917100000006
602,11,전포2동,129.06357549999998,35.15792822
603,12,전포2동,129.0679001,35.15793525
604,13,전포2동,129.0679001,35.15793525
605,14,전포2동,129.06622009999998,35.15788695
606,15,전포2동,129.06622009999998,35.15788695
607,0,부암1동,129.0446007,35.16842327
608,1,부암1동,129.0446007,35.16842327
609,2,부암1동,129.0509653,35.15801122
610,3,부암1동,129.0509653,35.15801122
611,4,부암1동,129.0547896,35.16262917
612,5,부암1동,129.0547896,35.16262917
613,6,부암1동,129.0523052,35.16830251
614,7,부암1동,129.0523052,35.16830251
615,8,부암1동,129.05470490000002,35.16201696
616,9,부암1동,129.05470490000002,35.16201696
617,10,부암1동,129.051392,35.15790837
618,11,부암1동,129.051392,35.15790837
619,12,부암1동,129.0518414,35.1578594
620,13,부암1동,129.0518414,35.1578594
621,0,부암3동,129.0411784,35.16604602
622,1,부암3동,129.02992949999998,35.17494879
623,2,부암3동,129.02992949999998,35.17494879
624,3,부암3동,129.042817,35.16886229
625,4,부암3동,129.042817,35.16886229
626,5,부암3동,129.0327829,35.17574476
627,6,부암3동,129.0327829,35.17574476
628,7,부암3동,129.0362507,35.16871132
629,8,부암3동,129.0362507,35.16871132
630,0,당감1동,129.025569,35.16516059
631,1,당감1동,129.025569,35.16516059
632,2,당감1동,129.02769809999998,35.16861292
633,3,당감1동,129.04240729999998,35.16599939
634,4,당감1동,129.0435602,35.16259122
635,5,당감1동,129.0364625,35.16118288
636,6,당감1동,129.0364625,35.16118288
637,7,당감1동,129.02700330000002,35.16835741
638,8,당감1동,129.02700330000002,35.16835741
639,9,당감1동,129.0408821,35.1669139
640,10,당감1동,129.0408821,35.1669139
641,11,당감1동,129.04271229999998,35.16238218
642,12,당감1동,129.0417546,35.16216507
643,13,당감1동,129.0417546,35.16216507
644,0,당감2동,129.0386425,35.16084872
645,1,당감2동,129.049692,35.16056419
646,2,당감2동,129.038736,35.1561156
647,3,당감2동,129.038736,35.1561156
648,4,당감2동,129.0501063,35.15864063
649,5,당감2동,129.0501063,35.15864063
650,6,당감2동,129.0498081,35.16020263
651,7,당감2동,129.0498081,35.16020263
652,8,당감2동,129.05008279999998,35.15766733
653,9,당감2동,129.05008279999998,35.15766733
654,10,당감2동,129.0474394,35.15695107
655,11,당감2동,129.0474394,35.15695107
656,0,당감4동,129.03248,35.17261951
657,1,당감4동,129.0274023,35.17214889
658,2,당감4동,129.0274023,35.17214889
659,3,당감4동,129.0316354,35.16659639
660,4,당감4동,129.0316354,35.16659639
661,5,당감4동,129.0393862,35.16408736
662,6,당감4동,129.03539009999997,35.16490579
663,7,당감4동,129.0364625,35.16464423
664,8,당감4동,129.0364625,35.16464423
665,0,가야1동,129.04488419999998,35.15282672
666,1,가야1동,129.0441624,35.15732189
667,2,가야1동,129.033959,35.14723264
668,3,가야1동,129.0454953,35.15426368
669,4,가야1동,129.0454953,35.15426368
670,5,가야1동,129.0356002,35.15636779
671,6,가야1동,129.03284150000002,35.15259646
672,7,가야1동,129.0348965,35.15626564
673,8,가야1동,129.0348965,35.15626564
674,9,가야1동,129.0324976,35.15490697
675,10,가야1동,129.0324976,35.15490697
676,0,가야2동,129.0314587,35.15520426
677,1,가야2동,129.02370530000002,35.14782449
678,2,가야2동,129.03329209999998,35.14743664
679,3,가야2동,129.03329209999998,35.14743664
680,4,가야2동,129.0240221,35.14946235
681,5,가야2동,129.02917620000002,35.155241700000005
682,6,가야2동,129.02917620000002,35.155241700000005
683,7,가야2동,129.0320068,35.15341483
684,8,가야2동,129.0320068,35.15341483
685,9,가야2동,129.0254891,35.14654745
686,10,가야2동,129.0254891,35.14654745
687,11,가야2동,129.0244685,35.1500535
688,12,가야2동,129.0244685,35.1500535
689,0,개금1동,129.0175666,35.14838999
690,1,개금1동,129.0232448,35.14785542
691,2,개금1동,129.0232448,35.14785542
692,3,개금1동,129.0190871,35.1532718
693,4,개금1동,129.0190871,35.1532718
694,5,개금1동,129.0163918,35.14922914
695,6,개금1동,129.01641229999998,35.15087852
696,7,개금1동,129.01641229999998,35.15087852
697,8,개금1동,129.01752040000002,35.15260892
698,9,개금1동,129.0173051,35.14853641
699,10,개금1동,129.0173051,35.14853641
700,11,개금1동,129.01657240000003,35.15139999
701,12,개금1동,129.01657240000003,35.15139999
702,0,개금2동,129.01637879999998,35.14818363
703,1,개금2동,129.02097959999998,35.14310613
704,2,개금2동,129.02097959999998,35.14310613
705,3,개금2동,129.0210501,35.14787393
706,4,개금2동,129.01468970000002,35.14561077
707,5,개금2동,129.01468970000002,35.14561077
708,6,개금2동,129.0193613,35.1426961
709,7,개금2동,129.0193613,35.1426961
710,8,개금2동,129.0198349,35.14810952
711,9,개금2동,129.0198349,35.14810952
712,0,개금3동,129.03053590000002,35.16123343
713,1,개금3동,129.03053590000002,35.16123343
714,2,개금3동,129.0264748,35.15600376
715,3,개금3동,129.0264748,35.15600376
716,4,개금3동,129.0173625,35.15755891
717,5,개금3동,129.0173625,35.15755891
718,6,개금3동,129.0278689,35.16560983
719,7,개금3동,129.0278689,35.16560983
720,8,개금3동,129.0168636,35.15363301
721,9,개금3동,129.021425,35.15416252
722,10,개금3동,129.0165009,35.15447435
723,11,개금3동,129.0165009,35.15447435
724,12,개금3동,129.0226361,35.1544678
725,13,개금3동,129.0226361,35.1544678
726,0,범천1동,129.0575653,35.1430177
727,1,범천1동,129.0630342,35.14162677
728,2,범천1동,129.0575239,35.14999485
729,3,범천1동,129.0625224,35.14868917
730,4,범천1동,129.0625224,35.14868917
731,5,범천1동,129.0581134,35.14212054
732,6,범천1동,129.0619576,35.14153706
733,7,범천1동,129.0582165,35.15008796
734,8,범천1동,129.0588753,35.14163614
735,9,범천1동,129.0588753,35.14163614
736,10,범천1동,129.0624299,35.14156897
737,11,범천1동,129.0624299,35.14156897
738,12,범천1동,129.0577108,35.15002026
739,13,범천1동,129.0577108,35.15002026
740,0,범천2동,129.0458409,35.15554068
741,1,범천2동,129.0558334,35.15081184
742,2,범천2동,129.0570888,35.14350861
743,3,범천2동,129.0570888,35.14350861
744,4,범천2동,129.0473665,35.15640185
745,5,범천2동,129.0504914,35.15700577
746,6,범천2동,129.0504914,35.15700577
747,7,범천2동,129.05237590000002,35.14226064
748,8,범천2동,129.05237590000002,35.14226064
749,9,범천2동,129.0553801,35.14205423
750,10,범천2동,129.0553801,35.14205423
751,11,범천2동,129.04994309999998,35.15704658
752,12,범천2동,129.0500751,35.15706347
753,13,범천2동,129.0500751,35.15706347
754,0,수민동,129.0841896,35.20433816
755,1,수민동,129.0841896,35.20433816
756,2,수민동,129.0971929,35.19294474
757,3,수민동,129.0953719,35.19799094
758,4,수민동,129.0953719,35.19799094
759,5,수민동,129.0869495,35.20377259
760,6,수민동,129.0826965,35.19775339
761,7,수민동,129.085695,35.19532886
762,8,수민동,129.0894692,35.19426739
763,9,수민동,129.08668740000002,35.20388311
764,10,수민동,129.0794493,35.20131581
765,11,수민동,129.0794493,35.20131581
766,12,수민동,129.08518270000002,35.19561289
767,13,수민동,129.08518270000002,35.19561289
768,14,수민동,129.0874648,35.19464596
769,15,수민동,129.08678590000002,35.20385518
770,16,수민동,129.08678590000002,35.20385518
771,17,수민동,129.08831909999998,35.19447604
772,18,수민동,129.08831909999998,35.19447604
773,0,복산동,129.0915813,35.20193717
774,1,복산동,129.0869768,35.20828827
775,2,복산동,129.0869768,35.20828827
776,3,복산동,129.0929761,35.20850468
777,4,복산동,129.0840298,35.20470916
778,5,복산동,129.0840298,35.20470916
779,6,복산동,129.089109,35.20100397
780,7,복산동,129.089109,35.20100397
781,8,복산동,129.09042620000002,35.20096507
782,9,복산동,129.09042620000002,35.20096507
783,10,복산동,129.095418,35.20632831
784,11,복산동,129.095418,35.20632831
785,0,명륜동,129.0854866,35.21762192
786,1,명륜동,129.0854866,35.21762192
787,2,명륜동,129.0837184,35.20276496
788,3,명륜동,129.0790183,35.20692626
789,4,명륜동,129.0807719,35.21328339
790,5,명륜동,129.0790692,35.20247297
791,6,명륜동,129.0790692,35.20247297
792,7,명륜동,129.0831537,35.20241847
793,8,명륜동,129.0831537,35.20241847
794,9,명륜동,129.0905734,35.21196962
795,10,명륜동,129.0905734,35.21196962
796,11,명륜동,129.0789863,35.20616938
797,12,명륜동,129.0789863,35.20616938
798,13,명륜동,129.0846563,35.21713361
799,14,명륜동,129.0849568,35.21742837
800,15,명륜동,129.0849568,35.21742837
801,0,온천1동,129.0797413,35.21258951
802,1,온천1동,129.074853,35.22502701
803,2,온천1동,129.074853,35.22502701
804,3,온천1동,129.0820145,35.22415196
805,4,온천1동,129.0855527,35.22176768
806,5,온천1동,129.0739773,35.21609307
807,6,온천1동,129.0739773,35.21609307
808,7,온천1동,129.07865230000002,35.21246401
809,8,온천1동,129.0822105,35.22402402
810,9,온천1동,129.0822105,35.22402402
811,10,온천1동,129.0781408,35.2128201
812,11,온천1동,129.0781408,35.2128201
813,0,온천2동,129.0806903,35.22204555
814,1,온천2동,129.078507,35.20563282
815,2,온천2동,129.078507,35.20563282
816,3,온천2동,129.0576399,35.21149562
817,4,온천2동,129.0773778,35.20494881
818,5,온천2동,129.0773778,35.20494881
819,0,온천3동,129.0575804,35.20690809
820,1,온천3동,129.0575804,35.20690809
821,2,온천3동,129.0771234,35.20481586
822,3,온천3동,129.0596501,35.20222082
823,4,온천3동,129.0775243,35.20273911
824,5,온천3동,129.0774143,35.20438962
825,6,온천3동,129.0774143,35.20438962
826,7,온천3동,129.0573247,35.20412504
827,8,온천3동,129.0573247,35.20412504
828,9,온천3동,129.0706605,35.20105131
829,10,온천3동,129.06929440000002,35.20072086
830,11,온천3동,129.06940459999998,35.20074693
831,12,온천3동,129.06940459999998,35.20074693
832,0,사직1동,129.0601888,35.20227018
833,1,사직1동,129.0651789,35.20175767
834,2,사직1동,129.0594847,35.19963528
835,3,사직1동,129.06452679999998,35.19386726
836,4,사직1동,129.0597774,35.20187717
837,5,사직1동,129.0647971,35.20195933
838,6,사직1동,129.0609819,35.19653943
839,7,사직1동,129.0609819,35.19653943
840,8,사직1동,129.0656056,35.19407411
841,9,사직1동,129.0656056,35.19407411
842,10,사직1동,129.0601001,35.20219885
843,11,사직1동,129.0601001,35.20219885
844,12,사직1동,129.0626574,35.2029336
845,13,사직1동,129.0626574,35.2029336
846,0,사직2동,129.0525163,35.19574798
847,1,사직2동,129.05231659999998,35.20069833
848,2,사직2동,129.05231659999998,35.20069833
849,3,사직2동,129.063325,35.19432851
850,4,사직2동,129.05714709999998,35.20398237
851,5,사직2동,129.0607076,35.19233236
852,6,사직2동,129.0607076,35.19233236
853,7,사직2동,129.059764,35.201688
854,8,사직2동,129.059764,35.201688
855,9,사직2동,129.0578667,35.20357947
856,10,사직2동,129.0578667,35.20357947
857,0,사직3동,129.07165,35.19529172
858,1,사직3동,129.0653291,35.19896205
859,2,사직3동,129.0668761,35.19465784
860,3,사직3동,129.0668761,35.19465784
861,4,사직3동,129.06915049999998,35.19476397
862,5,사직3동,129.06915049999998,35.19476397
863,6,사직3동,129.0650102,35.20061439
864,7,사직3동,129.0752923,35.20253361
865,8,사직3동,129.078098,35.20127377
866,9,사직3동,129.0774223,35.20249665
867,10,사직3동,129.0774223,35.20249665
868,11,사직3동,129.0650041,35.20014573
869,12,사직3동,129.0650041,35.20014573
870,13,사직3동,129.0653468,35.20116128
871,14,사직3동,129.07608340000002,35.20256264
872,15,사직3동,129.07608340000002,35.20256264
873,16,사직3동,129.0776402,35.20236851
874,17,사직3동,129.0776402,35.20236851
875,18,사직3동,129.06529070000002,35.20107163
876,19,사직3동,129.06529070000002,35.20107163
877,0,안락1동,129.09639109999998,35.20437251
878,1,안락1동,129.09267250000002,35.19977302
879,2,안락1동,129.0982908,35.20354405
880,3,안락1동,129.0995663,35.19225618
881,4,안락1동,129.10084890000002,35.19210031
882,5,안락1동,129.10084890000002,35.19210031
883,6,안락1동,129.1043689,35.20067646
884,7,안락1동,129.1043689,35.20067646
885,8,안락1동,129.099829,35.1921907
886,9,안락1동,129.099829,35.1921907
887,10,안락1동,129.1044058,35.19934208
888,11,안락1동,129.10422859999997,35.19761304
889,12,안락1동,129.10422859999997,35.19761304
890,13,안락1동,129.104458,35.19995454
891,14,안락1동,129.104458,35.19995454
892,0,안락2동,129.1137123,35.19892333
893,1,안락2동,129.1137123,35.19892333
894,2,안락2동,129.1048051,35.20044714
895,3,안락2동,129.1048051,35.20044714
896,4,안락2동,129.1103674,35.20086498
897,5,안락2동,129.1103674,35.20086498
898,6,안락2동,129.1017337,35.19175875
899,7,안락2동,129.1025878,35.19157972
900,8,안락2동,129.1025878,35.19157972
901,9,안락2동,129.1014564,35.1923652
902,10,안락2동,129.1014564,35.1923652
903,0,명장1동,129.1129943,35.20022792
904,1,명장1동,129.1043943,35.20985229
905,2,명장1동,129.1043943,35.20985229
906,3,명장1동,129.1091046,35.20733043
907,4,명장1동,129.1057892,35.20985758
908,5,명장1동,129.1000378,35.20197782
909,6,명장1동,129.1047994,35.20083478
910,7,명장1동,129.10539690000002,35.21008651
911,8,명장1동,129.10539690000002,35.21008651
912,9,명장1동,129.1003068,35.20156975
913,10,명장1동,129.1003068,35.20156975
914,11,명장1동,129.1032538,35.20104718
915,12,명장1동,129.1032538,35.20104718
916,0,명장2동,129.0992145,35.20281457
917,1,명장2동,129.0992145,35.20281457
918,2,명장2동,129.1031501,35.20717751
919,3,명장2동,129.0937919,35.21364419
920,4,명장2동,129.0937919,35.21364419
921,5,명장2동,129.1021942,35.21202663
922,6,명장2동,129.1021942,35.21202663
923,7,명장2동,129.1006558,35.20382905
924,8,명장2동,129.1004223,35.20361484
925,9,명장2동,129.1004223,35.20361484
926,0,대연1동,129.0974242,35.13498342
927,1,대연1동,129.077778,35.12960715
928,2,대연1동,129.077778,35.12960715
929,3,대연1동,129.0979474,35.13064299
930,4,대연1동,129.080081,35.13367898
931,5,대연1동,129.0848681,35.13473592
932,6,대연1동,129.0848681,35.13473592
933,7,대연1동,129.09689129999998,35.13533979
934,8,대연1동,129.0975943,35.13049295
935,9,대연1동,129.0975943,35.13049295
936,10,대연1동,129.08099779999998,35.13413953
937,11,대연1동,129.08099779999998,35.13413953
938,12,대연1동,129.097283,35.13509287
939,13,대연1동,129.097283,35.13509287
940,0,대연3동,129.0958213,35.15947968
941,1,대연3동,129.0958213,35.15947968
942,2,대연3동,129.09717220000002,35.12519658
943,3,대연3동,129.09717220000002,35.12519658
944,4,대연3동,129.1051803,35.12918009
945,5,대연3동,129.1051803,35.12918009
946,6,대연3동,129.1011422,35.12589071
947,7,대연3동,129.1011422,35.12589071
948,0,대연4동,129.089604,35.12205589
949,1,대연4동,129.08809209999998,35.13294028
950,2,대연4동,129.0881795,35.12383542
951,3,대연4동,129.0881795,35.12383542
952,4,대연4동,129.0960938,35.12741475
953,5,대연4동,129.0929682,35.1299759
954,6,대연4동,129.0929682,35.1299759
955,0,대연5동,129.0925007,35.14179736
956,1,대연5동,129.0872543,35.13594944
957,2,대연5동,129.0884068,35.14257334
958,3,대연5동,129.0880666,35.13514893
959,4,대연5동,129.0880666,35.13514893
960,5,대연5동,129.0931939,35.135373200000004
961,6,대연5동,129.0931939,35.135373200000004
962,7,대연5동,129.08906480000002,35.14254039
963,8,대연5동,129.096814,35.1361247
964,9,대연5동,129.0950744,35.13568072
965,10,대연5동,129.0897544,35.14240799
966,11,대연5동,129.0897544,35.14240799
967,12,대연5동,129.09659309999998,35.13601853
968,13,대연5동,129.09659309999998,35.13601853
969,14,대연5동,129.0963838,35.13595733
970,15,대연5동,129.0963838,35.13595733
971,0,대연6동,129.0788382,35.14094626
972,1,대연6동,129.0878766,35.1357095
973,2,대연6동,129.0878766,35.1357095
974,3,대연6동,129.08291210000002,35.14032402
975,4,대연6동,129.08291210000002,35.14032402
976,5,대연6동,129.07732190000002,35.13746235
977,6,대연6동,129.0876161,35.13509889
978,7,대연6동,129.0791167,35.14125927
979,8,대연6동,129.0791167,35.14125927
980,9,대연6동,129.0803312,35.13517306
981,10,대연6동,129.0803312,35.13517306
982,11,대연6동,129.0848376,35.13491647
983,12,대연6동,129.0848376,35.13491647
984,0,용호1동,129.1112397,35.13424458
985,1,용호1동,129.1112397,35.13424458
986,2,용호1동,129.1118848,35.11954598
987,3,용호1동,129.1069341,35.11770739
988,4,용호1동,129.1079546,35.11691385
989,5,용호1동,129.1117127,35.1189887
990,6,용호1동,129.10701909999997,35.11749929
991,7,용호1동,129.10701909999997,35.11749929
992,8,용호1동,129.1106699,35.11651943
993,9,용호1동,129.1118159,35.11932127
994,10,용호1동,129.1118159,35.11932127
995,11,용호1동,129.10926840000002,35.11672156
996,12,용호1동,129.10926840000002,35.11672156
997,0,용호2동,129.1111886,35.11593778
998,1,용호2동,129.1111886,35.11593778
999,2,용호2동,129.1112786,35.11125873
1000,3,용호2동,129.1112786,35.11125873
1001,4,용호2동,129.1202754,35.10177438
1002,5,용호2동,129.1212652,35.10437026
1003,6,용호2동,129.1212652,35.10437026
1004,7,용호2동,129.1137119,35.11595068
1005,8,용호2동,129.117775,35.10179746
1006,9,용호2동,129.1132894,35.10344322
1007,10,용호2동,129.1117084,35.11624851
1008,11,용호2동,129.1117084,35.11624851
1009,12,용호2동,129.11302220000002,35.11605617
1010,13,용호2동,129.11302220000002,35.11605617
1011,14,용호2동,129.1167705,35.10213122
1012,15,용호2동,129.1167705,35.10213122
1013,0,용호3동,129.116218,35.11631523
1014,1,용호3동,129.1206933,35.13148941
1015,2,용호3동,129.1206933,35.13148941
1016,3,용호3동,129.1146007,35.11596955
1017,4,용호3동,129.1126404,35.12347813
1018,5,용호3동,129.1180949,35.13083737
1019,6,용호3동,129.1180949,35.13083737
1020,7,용호3동,129.1126753,35.12362204
1021,8,용호3동,129.1126753,35.12362204
1022,9,용호3동,129.11149129999998,35.11642176
1023,10,용호3동,129.11149129999998,35.11642176
1024,11,용호3동,129.1143598,35.11599881
1025,12,용호3동,129.1143598,35.11599881
1026,0,용호4동,129.1111371,35.12426712
1027,1,용호4동,129.1066769,35.11652891
1028,2,용호4동,129.1066769,35.11652891
1029,3,용호4동,129.1095264,35.10418982
1030,4,용호4동,129.1115378,35.10692065
1031,5,용호4동,129.1115378,35.10692065
1032,0,용당동,129.0899038,35.11079477
1033,1,용당동,129.0899038,35.11079477
1034,2,용당동,129.10024280000002,35.11611876
1035,3,용당동,129.0894577,35.11601786
1036,4,용당동,129.1009373,35.12534272
1037,5,용당동,129.093628,35.11039166
1038,6,용당동,129.093628,35.11039166
1039,7,용당동,129.0936365,35.12251534
1040,8,용당동,129.0936365,35.12251534
1041,9,용당동,129.09569879999998,35.12495752
1042,10,용당동,129.09569879999998,35.12495752
1043,0,감만1동,129.08131550000002,35.11999381
1044,1,감만1동,129.0791173,35.10803384
1045,2,감만1동,129.0875882,35.10741731
1046,3,감만1동,129.0875882,35.10741731
1047,4,감만1동,129.0875909,35.11505211
1048,5,감만1동,129.08327920000002,35.11915601
1049,6,감만1동,129.08327920000002,35.11915601
1050,7,감만1동,129.0874328,35.11553127
1051,8,감만1동,129.0874328,35.11553127
1052,0,감만2동,129.0821531,35.12443022
1053,1,감만2동,129.0834716,35.11960499
1054,2,감만2동,129.08747340000002,35.12106547
1055,3,감만2동,129.08767959999997,35.12420047
1056,4,감만2동,129.0811228,35.12201466
1057,5,감만2동,129.0811228,35.12201466
1058,6,감만2동,129.08712759999997,35.1206359
1059,7,감만2동,129.08712759999997,35.1206359
1060,8,감만2동,129.08790520000002,35.12383789
1061,9,감만2동,129.08790520000002,35.12383789
1062,0,우암동,129.080821,35.12325226
1063,1,우암동,129.07063259999998,35.13024738
1064,2,우암동,129.07063259999998,35.13024738
1065,3,우암동,129.0854537,35.12842993
1066,4,우암동,129.0854537,35.12842993
1067,5,우암동,129.0733416,35.12431026
1068,6,우암동,129.0678247,35.12696403
1069,7,우암동,129.0678247,35.12696403
1070,8,우암동,129.06908,35.12562791
1071,9,우암동,129.06908,35.12562791
1072,10,우암동,129.08041550000002,35.12328292
1073,11,우암동,129.08041550000002,35.12328292
1074,0,문현1동,129.0784022,35.14116648
1075,1,문현1동,129.0677934,35.14136859
1076,2,문현1동,129.0677934,35.14136859
1077,3,문현1동,129.073126,35.14884812
1078,4,문현1동,129.073126,35.14884812
1079,5,문현1동,129.0787662,35.14130746
1080,6,문현1동,129.0822457,35.14552199
1081,7,문현1동,129.0791452,35.14175478
1082,8,문현1동,129.0791452,35.14175478
1083,0,문현2동,129.0654372,35.14834809
1084,1,문현2동,129.0667738,35.13724017
1085,2,문현2동,129.0674738,35.13790104
1086,3,문현2동,129.0674738,35.13790104
1087,4,문현2동,129.0690229,35.148118200000006
1088,5,문현2동,129.0640273,35.14288902
1089,6,문현2동,129.0640273,35.14288902
1090,7,문현2동,129.06544820000002,35.14834799
1091,8,문현2동,129.06544820000002,35.14834799
1092,0,문현3동,129.07660729999998,35.13486367
1093,1,문현3동,129.071087,35.14232204
1094,2,문현3동,129.0679858,35.1384554
1095,3,문현3동,129.0683503,35.13780318
1096,4,문현3동,129.0683503,35.13780318
1097,5,문현3동,129.075918,35.13501402
1098,6,문현3동,129.075918,35.13501402
1099,7,문현3동,129.06851329999998,35.13767555
1100,8,문현3동,129.06851329999998,35.13767555
1101,9,문현3동,129.0761587,35.14329568
1102,10,문현3동,129.0753132,35.14325812
1103,11,문현3동,129.075742,35.14331741
1104,12,문현3동,129.075742,35.14331741
1105,13,문현3동,129.07544520000002,35.14328399
1106,14,문현3동,129.07544520000002,35.14328399
1107,0,문현4동,129.0685778,35.13086043
1108,1,문현4동,129.0764889,35.13087155
1109,2,문현4동,129.0764889,35.13087155
1110,3,문현4동,129.0665354,35.13662932
1111,4,문현4동,129.0697467,35.13046252
1112,5,문현4동,129.0697467,35.13046252
1113,6,문현4동,129.0693773,35.13662231
1114,7,문현4동,129.0733515,35.13593817
1115,8,문현4동,129.0733515,35.13593817
1116,9,문현4동,129.0721943,35.1363901
1117,10,문현4동,129.07000259999998,35.13660777
1118,11,문현4동,129.07000259999998,35.13660777
1119,12,문현4동,129.07161440000002,35.13651241
1120,13,문현4동,129.07161440000002,35.13651241
1121,0,구포1동,129.00012379999998,35.20989316
1122,1,구포1동,129.0073104,35.20931078
1123,2,구포1동,128.99702290000002,35.20599769
1124,3,구포1동,128.99702290000002,35.20599769
1125,4,구포1동,129.0037535,35.20230046
1126,5,구포1동,129.0037535,35.20230046
1127,6,구포1동,129.00499879999998,35.20978069
1128,7,구포1동,129.00499879999998,35.20978069
1129,0,구포2동,128.9910673,35.19398595
1130,1,구포2동,129.00031840000003,35.20606065
1131,2,구포2동,129.0029758,35.19620448
1132,3,구포2동,129.0029758,35.19620448
1133,4,구포2동,128.98828980000002,35.19675789999999
1134,5,구포2동,128.9964615,35.20589414
1135,6,구포2동,128.9964615,35.20589414
1136,7,구포2동,129.0038143,35.20188532
1137,8,구포2동,128.9882186,35.1963168
1138,9,구포2동,128.9882186,35.1963168
1139,10,구포2동,129.0048557,35.1999477
1140,11,구포2동,129.0048557,35.1999477
1141,0,구포3동,129.0053231,35.19421097
1142,1,구포3동,129.0053231,35.19421097
1143,2,구포3동,129.0139596,35.19466177
1144,3,구포3동,129.0058353,35.20368936
1145,4,구포3동,129.0150597,35.19835727
1146,5,구포3동,129.0150597,35.19835727
1147,6,구포3동,129.0151986,35.19539955
1148,7,구포3동,129.0151986,35.19539955
1149,8,구포3동,129.00638429999998,35.20368479
1150,9,구포3동,129.0061211,35.20371402
1151,10,구포3동,129.00597820000002,35.203706200000006
1152,11,구포3동,129.00597820000002,35.203706200000006
1153,0,금곡동,129.0133442,35.24145797
1154,1,금곡동,129.0133798,35.26021546
1155,2,금곡동,129.0217829,35.26514745
1156,3,금곡동,129.0217829,35.26514745
1157,4,금곡동,129.0106132,35.24539281
1158,5,금곡동,129.0106132,35.24539281
1159,6,금곡동,129.01111509999998,35.24245011
1160,7,금곡동,129.01111509999998,35.24245011
1161,8,금곡동,129.0157392,35.24761237
1162,9,금곡동,129.0157392,35.24761237
1163,10,금곡동,129.0119494,35.25654077
1164,11,금곡동,129.0119494,35.25654077
1165,0,화명1동,129.00913789999998,35.21942717
1166,1,화명1동,129.0142642,35.22445914
1167,2,화명1동,129.0142642,35.22445914
1168,3,화명1동,129.0140992,35.23415043
1169,4,화명1동,129.0140992,35.23415043
1170,5,화명1동,129.01736029999998,35.23664694
1171,6,화명1동,129.0087646,35.22121503
1172,7,화명1동,129.0087646,35.22121503
1173,8,화명1동,129.018485,35.23609665
1174,9,화명1동,129.018485,35.23609665
1175,0,화명2동,129.0142947,35.23485187
1176,1,화명2동,129.0383074,35.25183762
1177,2,화명2동,129.0141156,35.23546631
1178,3,화명2동,129.01314509999997,35.24665161
1179,4,화명2동,129.01314509999997,35.24665161
1180,5,화명2동,129.0142102,35.235123
1181,6,화명2동,129.0142102,35.235123
1182,0,화명3동,129.0076684,35.23472694
1183,1,화명3동,129.0118894,35.22871554
1184,2,화명3동,129.0134741,35.23865358
1185,3,화명3동,129.0134741,35.23865358
1186,4,화명3동,129.00865420000002,35.2362601
1187,5,화명3동,129.00695420000002,35.22049097
