,구군,읍면동,총 인구,예측 유동인구,예측 구매력,구의 동별 평균 인구,구의 동별 평균 구매력,영업이익/매출액(%),편의점 수,대형마트 수,슈퍼마켓 수,경쟁업체 수,총 인구_정규화,예측 유동인구_정규화,예측 구매력_정규화,영업이익/매출액(%)_정규화,경쟁업체 수_정규화,구의 동별 평균 인구_정규화,구의 동별 평균 구매력_정규화,등급 점수,등급
99,북구,화명2동,16052,134477,49225000.0,22394,68676000,7.034984897885704,4,1,14,19,-0.0005872121052249791,0.24414868542390855,-0.14135319947503822,0.16707239358301507,-0.4697748273251595,1.2104072086683673,0.5183809906823277,-2.788341767552481,나쁨
100,북구,화명3동,30982,98306,95010000.0,22394,68676000,7.056765369101938,22,0,13,35,1.5515909635804432,-0.4509812687492783,0.9262415995353372,0.17508907719253525,0.034358320704266754,1.2104072086683673,0.5183809906823277,0.4097918783090396,양호
101,북구,덕천1동,13529,130614,41488000.0,22394,68676000,9.827838129724922,6,1,18,25,-0.2628876499655693,0.1699100132011052,-0.32176121432582505,1.1950309030753776,-0.28072489681412466,1.2104072086683673,0.5183809906823277,-2.7105738836314712,나쁨
102,북구,덕천2동,12646,80551,38780000.0,22394,68676000,3.5142442949521935,18,1,45,64,-0.3546876050312388,-0.7921947363433436,-0.3849051854019438,-1.1287978015426292,0.9480996515076019,1.2104072086683673,0.5183809906823277,-7.233208455076079,나쁨
103,북구,덕천3동,11428,153737,35045000.0,22394,68676000,8.004571138340424,1,0,6,7,-0.4813154026189912,0.6142850631125425,-0.47199629765057877,0.5239455780380999,-0.8478746883472292,1.2104072086683673,0.5183809906823277,-3.0870633969616423,나쁨
104,북구,만덕1동,11912,152613,36529000.0,22394,68676000,5.6521925868659535,8,0,7,15,-0.4309969674527579,0.5926841654738081,-0.4373930284197958,-0.3418885166318308,-0.5958081143325161,1.2104072086683673,0.5183809906823277,-4.037133888259762,나쁨
105,북구,만덕2동,27784,229848,85203000.0,22394,68676000,6.722701871393116,10,2,30,42,1.2191150221308273,2.076977162918338,0.6975662212696443,0.0521311604407052,0.25491657296714076,1.2104072086683673,0.5183809906823277,1.719743567233248,좋음
106,북구,만덕3동,19581,226679,60047000.0,22394,68676000,8.826950332758196,5,2,8,15,0.36630071703038947,2.0160756997358207,0.1109895091607657,0.8266366329398672,-0.5958081143325161,1.2104072086683673,0.5183809906823277,0.7576541802564001,양호
107,해운대구,우1동,23004,16429,100577000.0,22218,97145000,5.719223455026227,43,1,31,75,0.7221684930097627,-2.024483667296126,1.0560504942845075,-0.31721663250327,1.2946911907778325,1.1767894254799138,1.6206335735983508,-4.437104489296312,나쁨
108,해운대구,우2동,31399,-7864,137282000.0,22218,97145000,6.444909227680941,28,2,56,86,1.59494383024226,-2.491343637347527,1.911921786141575,-0.05011528370568368,1.641282730048063,1.1767894254799138,1.6206335735983508,-2.144920926347921,나쁨
109,해운대구,중1동,23170,26618,101303000.0,22218,97145000,4.926412856450778,31,1,31,63,0.7394264687072725,-1.8286726832738263,1.0729790478300252,-0.6090244482275027,0.9165913297557627,1.1767894254799138,1.6206335735983508,-4.175857100961347,나쁨
110,해운대구,중2동,15970,106591,69824000.0,22218,97145000,6.605535178392798,7,2,5,14,-0.009112236244958723,-0.2917611291256889,0.3389653604204455,0.00900590855647387,-0.6273164360843552,1.1767894254799138,1.6206335735983508,-3.160777808644566,나쁨
111,해운대구,좌1동,18615,61241,81388000.0,22218,97145000,5.443569329284314,17,0,21,38,0.2658717741159651,-1.1632920080550528,0.6086097036716409,-0.4186759576846622,0.12888328595978418,1.1767894254799138,1.6206335735983508,-4.192477032249041,나쁨
112,해운대구,좌2동,32877,30981,143744000.0,22218,97145000,13.1065072753827,19,4,40,63,1.74860219217551,-1.744825070820269,2.0625999032368036,2.4018024618763576,0.9165913297557627,1.1767894254799138,1.6206335735983508,2.120802921408388,좋음
113,해운대구,좌3동,16950,120698,74108000.0,22218,97145000,14.361780801656561,4,2,6,12,0.09277219859576163,-0.020654489455202943,0.4388578168791208,2.8638278516688365,-0.6903330795880335,1.1767894254799138,1.6206335735983508,0.3388055106966673,양호
114,해운대구,좌4동,24145,133793,105566000.0,22218,97145000,11.261789951496814,8,2,13,23,0.8407910850028871,0.23100365518823746,1.1723818353844913,1.7228219665612914,-0.34374154031780296,1.1767894254799138,1.6206335735983508,1.5455521602567226,양호
115,해운대구,송정동,10368,83355,45331000.0,22218,97145000,4.394132500256987,12,0,22,34,-0.591516934181403,-0.7383077995292766,-0.2321518048555428,-0.8049395487230281,0.0028499989524276106,1.1767894254799138,1.6206335735983508,-6.773295572029065,나쁨
116,해운대구,반여1동,35767,15666,156379000.0,22218,97145000,4.521830490035729,9,4,32,45,2.0490573112466137,-2.039146910088256,2.357217360602668,-0.7579380687520664,0.34944153822265817,1.1767894254799138,1.6206335735983508,0.07374403937865798,양호
117,해운대구,반여2동,13766,152729,60187000.0,22218,97145000,8.048801054826445,3,0,15,18,-0.23824825092755839,0.594913439607343,0.11425396852216031,0.5402251728652152,-0.5012831490769987,1.1767894254799138,1.6206335735983508,-2.5707513802949564,나쁨
118,해운대구,반여3동,9508,181255,41571000.0,22218,97145000,8.069254555444058,2,0,9,11,-0.6809257239395862,1.1431226976523052,-0.31982585627585536,0.5477534417227006,-0.7218414013398726,1.1767894254799138,1.6206335735983508,-3.243098457721082,나쁨
119,해운대구,반여4동,16598,106751,72569000.0,22218,97145000,5.11872826626925,2,0,5,7,0.05617697302031922,-0.2886862682518477,0.4029720814706471,-0.5382393959463199,-0.8478746883472292,1.1767894254799138,1.6206335735983508,-3.3213716643154365,나쁨
120,해운대구,반송1동,15145,183917,66216000.0,22218,97145000,11.057002210343704,11,1,28,40,-0.09488229618740188,1.194280695440838,0.2548355791639328,1.6474462544550643,0.19189992946346246,1.1767894254799138,1.6206335735983508,-0.9638365322732183,고려
121,해운대구,반송2동,25182,93405,110100000.0,22218,97145000,3.612346120501189,12,0,38,50,0.9486014512578126,-0.5451681008911264,1.2781036835599429,-1.0926897077766655,0.5069831469818539,1.1767894254799138,1.6206335735983508,-2.3846417732958254,나쁨
122,해운대구,재송1동,38542,28416,168512000.0,22218,97145000,5.137969306134947,15,2,31,48,2.3375566037802864,-1.7941189342040358,2.640129399401246,-0.5311573944877616,0.44396650347817557,1.1767894254799138,1.6206335735983508,1.3853082982013887,양호
123,해운대구,재송2동,26716,103402,116807000.0,22218,97145000,6.69334651381559,9,0,13,22,1.1080817808962462,-0.35304694991743624,1.4344946045376121,0.04132640733839618,-0.3752498620696421,1.1767894254799138,1.6206335735983508,0.15329378275204064,양호
124,사하구,괴정1동,20658,141130,64616000.0,20062,62755000,8.347877262764834,16,0,34,50,0.4782696316461607,0.3720052441343178,0.21752747217656576,0.6503054053071159,0.5069831469818539,0.7649715814213597,0.28913382557481515,-0.07063391083100712,고려
125,사하구,괴정2동,14833,103837,46396000.0,20062,62755000,7.93099843178254,10,0,13,23,-0.12731897340199858,-0.34468717191668047,-0.2073185961420766,0.4968658557990779,-0.34374154031780296,0.7649715814213597,0.28913382557481515,-1.945030111283104,나쁨
126,사하구,괴정3동,13395,118845,41898000.0,20062,62755000,9.88553590010406,14,1,25,40,-0.2768187869744025,-0.056265221950376296,-0.31220101191031224,1.2162675772277505,0.19189992946346246,0.7649715814213597,0.28913382557481515,-1.7816546622189964,나쁨
127,사하구,괴정4동,11805,150297,36925000.0,20062,62755000,5.946004928482447,7,0,22,29,-0.4421210843180202,0.5481755543249568,-0.42815927194042247,-0.23374574231223177,-0.1546916098067681,0.7649715814213597,0.28913382557481515,-2.8098396733281272,나쁨
128,사하구,당리동,28443,111157,88967000.0,20062,62755000,9.071799282876995,16,3,35,54,1.2876271063757607,-0.20401228693844575,0.7853335429574253,0.9167575741141152,0.6330164339892105,0.7649715814213597,0.28913382557481515,1.7707460509038266,좋음
129,사하구,하단1동,22196,96659,69427000.0,20062,62755000,7.2679435477983585,21,0,26,47,0.6381658161206789,-0.4826331178693811,0.3297082863742051,0.25281690167514365,0.41245818172633647,0.7649715814213597,0.28913382557481515,-0.8022745323314366,고려
130,사하구,하단2동,25992,176356,81301000.0,20062,62755000,6.815766111856433,33,0,48,81,1.0328120555649387,1.0489743012713801,0.6065810753542028,0.08638508285348823,1.4837411212888674,0.7649715814213597,0.28913382557481515,0.8038598519093088,양호
131,사하구,신평1동,18152,96831,56778000.0,20062,62755000,2.580871171658016,11,0,26,37,0.21773657683917577,-0.47932764243000187,0.03476438307220139,-1.472342114463742,0.09737496420794503,0.7649715814213597,0.28913382557481515,-3.4417555943457403,나쁨
132,사하구,신평2동,16284,110890,50935000.0,20062,62755000,5.120539143218177,6,1,13,20,0.023532368387680247,-0.20914346102166825,-0.10148016013228968,-0.5375728709932464,-0.43826650557332036,0.7649715814213597,0.28913382557481515,-2.3485989293408784,나쁨
133,사하구,장림1동,12260,165685,38348000.0,20062,62755000,8.363356270912506,12,1,18,31,-0.39481759671340005,0.8439002988666339,-0.3949783742885329,0.6560027251528217,-0.09167496630308981,0.7649715814213597,0.28913382557481515,-1.5431802417233778,고려
134,사하구,장림2동,28182,78126,88151000.0,20062,62755000,4.460115678451023,16,3,19,38,1.2604925783212422,-0.8387980964624991,0.7663064083938681,-0.7806532852220839,0.12888328595978418,0.7649715814213597,0.28913382557481515,-0.2336242384199982,고려
135,사하구,다대1동,40964,14865,128132000.0,20062,62755000,4.6563694063243535,12,1,40,53,2.589356707029495,-2.0545404323379235,1.6985660493075696,-0.7084186660566032,0.6015081122373713,0.7649715814213597,0.28913382557481515,1.9418871128020254,좋음
136,사하구,다대2동,28866,184070,90290000.0,20062,62755000,6.233750154760431,11,1,19,31,1.3316037552917042,1.1972210311514488,0.8161826839226044,-0.1278360759730994,-0.09167496630308981,0.7649715814213597,0.28913382557481515,2.829485604540296,좋음
137,사하구,구평동,11849,175297,37063000.0,20062,62755000,4.484915907826728,9,0,8,17,-0.4375466811210899,1.0286225658626438,-0.42494144771276204,-0.7715251267734103,-0.5327914708288378,0.7649715814213597,0.28913382557481515,-2.551953277760764,나쁨
138,사하구,감천1동,20229,161992,63275000.0,20062,62755000,3.002618712321397,5,1,28,34,0.43366920047609026,0.7729286663222867,0.18625861500777874,-1.317110551150659,0.0028499989524276106,0.7649715814213597,0.28913382557481515,-1.3578771028197005,고려
139,사하구,감천2동,6896,164920,21570000.0,20062,62755000,12.657545325874505,0,0,13,13,-0.9524789319028123,0.8291986203135806,-0.7862005111848107,2.236554159110622,-0.6588247578361943,0.7649715814213597,0.28913382557481515,-1.075112048087878,고려
140,금정구,서1동,6614,161415,21664000.0,14453,47342000,13.546310054482415,1,0,7,8,-0.9817966978467747,0.761839949295997,-0.7840086598993029,2.5636795716793004,-0.8163663665953901,-0.30640424757883983,-0.30762120833872814,1.5856809574248178,양호
141,금정구,서2동,10409,165719,34094000.0,14453,47342000,9.396539308273152,5,1,16,22,-0.5872544221115361,0.8445537068023251,-0.49417130374119506,1.0362838237118823,-0.3752498620696421,-0.30640424757883983,-0.30762120833872814,0.9040541582879097,양호
142,금정구,서3동,11705,174140,38339000.0,14453,47342000,6.0788297440065024,11,0,20,31,-0.45251745522013453,1.0063874781686795,-0.39518823239033685,-0.1848572444015164,-0.09167496630308981,-0.30640424757883983,-0.30762120833872814,-0.0010102147766519187,고려
143,금정구,부곡1동,8997,122159,29469000.0,14453,47342000,4.7221023871153305,2,0,8,10,-0.7340511792493903,0.00742283389905948,-0.6020150505015529,-0.684224492088541,-0.7533497230917118,-0.30640424757883983,-0.30762120833872814,-1.7663205499107617,나쁨
144,금정구,부곡2동,17098,139011,56003000.0,14453,47342000,4.749403791227954,7,1,10,18,0.10815882753089083,0.33128255543638346,0.016693268750195465,-0.6741757325050738,-0.5012831490769987,-0.30640424757883983,-0.30762120833872814,0.7481043311552127,양호
145,금정구,부곡3동,17630,48881,57745000.0,14453,47342000,10.391692954784435,13,1,24,38,0.163467520730139,-1.4008250105592852,0.05731247023269135,1.4025675394193322,0.12888328595978418,-0.30640424757883983,-0.30762120833872814,0.7450294188886645,양호
146,금정구,부곡4동,13636,194985,44663000.0,14453,47342000,6.351097975657037,4,1,9,14,-0.25176353310030697,1.4069841963888028,-0.24772793952276856,-0.08464415679673337,-0.6273164360843552,-0.30640424757883983,-0.30762120833872814,1.4961142367035518,양호
147,금정구,장전1동,17950,112237,58793000.0,14453,47342000,7.501436099802692,22,1,11,34,0.19673590761690485,-0.1832569760400177,0.08174928030941678,0.33875792177589514,0.0028499989524276106,-0.30640424757883983,-0.30762120833872814,1.0937090958739741,양호
148,금정구,장전2동,14455,209057,47346000.0,14453,47342000,5.829552082406557,23,0,26,49,-0.1666172554119907,1.677418210243136,-0.1851669076183274,-0.2766082503429463,0.4754748252300147,-0.30640424757883983,-0.30762120833872814,0.933199892465363,양호
149,금정구,선두구동,2458,116350,8051000.0,14453,47342000,6.664201867085682,1,0,6,7,-1.4138698725386458,-0.10421383370183744,-1.1014306976611952,0.030599210051187358,-0.8478746883472292,-0.30640424757883983,-0.30762120833872814,-3.010369097111676,나쁨
150,금정구,청룡노포동,10247,99638,33563000.0,14453,47342000,5.527098310626499,5,0,10,15,-0.6040965429729613,-0.42538305197455034,-0.5065529317476275,-0.38793165426726317,-0.5958081143325161,-0.30640424757883983,-0.30762120833872814,-1.6613015734173828,나쁨
151,금정구,남산동,30579,55555,100159000.0,14453,47342000,3.430520274899661,31,2,37,70,1.5096935888449226,-1.2725648763591844,1.0463037513340578,-1.159613892370729,1.1371495820186368,-0.30640424757883983,-0.30762120833872814,1.312289800600145,양호
152,금정구,구서1동,19466,125063,63759000.0,14453,47342000,4.70018351050639,13,0,21,34,0.354344890492958,0.06323155875927719,0.19754431737145728,-0.6922921182250692,0.0028499989524276106,-0.30640424757883983,-0.30762120833872814,0.7549568117360573,양호
153,금정구,구서2동,34441,48679,112808000.0,14453,47342000,7.533831549181984,18,0,27,45,1.911201433084578,-1.4047070224125098,1.3412476546360614,0.3506816338702615,0.34944153822265817,-0.30640424757883983,-0.30762120833872814,4.456245200078779,좋음
154,금정구,금성동,1122,127063,3675000.0,14453,47342000,11.886771452951288,0,0,6,6,-1.5527653877908931,0.10166731968229213,-1.2034683702716442,1.9528573459257683,-0.8793830100990684,-0.30640424757883983,-0.30762120833872814,-1.2498878195601673,고려
155,강서구,대저1동,6962,232763,56340000.0,9399,76065000,4.7138081738893,7,4,27,38,-0.9456173271074169,2.1329972844636322,0.024551288784409653,-0.6872773224227822,0.12888328595978418,-1.2717694534563595,0.8044656559380969,1.0285562167113138,양호
156,강서구,대저2동,7493,150142,60637000.0,9399,76065000,4.721171879292432,9,4,22,35,-0.8904125976171898,0.5451967828534231,0.1247468736123573,-0.6845669817775061,0.034358320704266754,-1.2717694534563595,0.8044656559380969,-0.24127164020766997,고려
157,강서구,강동동,4707,213277,38091000.0,9399,76065000,4.831832589974472,3,1,13,17,-1.1800554909500949,1.7585176657906976,-0.40097098897337874,-0.6438363705462229,-0.5327914708288378,-1.2717694534563595,0.8044656559380969,0.2091374715681117,양호
158,강서구,가락동,2568,163892,20781000.0,9399,76065000,4.358203067212386,0,1,5,6,-1.4024338645463201,0.8094426391991509,-0.804598071442956,-0.8181640053533933,-0.8793830100990684,-1.2717694534563595,0.8044656559380969,-1.6023509463450343,고려
159,강서구,녹산동,31100,77190,251675000.0,9399,76065000,5.307304591994829,60,2,56,118,1.5638586812449382,-0.8567860325744702,4.5792882127702494,-0.46883057900295516,2.6495490261069152,-1.2717694534563595,0.8044656559380969,7.134375559589748,좋음
160,강서구,가덕도동,3567,164221,28866000.0,9399,76065000,0.18905021173623715,5,1,11,17,-1.298574119234198,0.8157653218709869,-0.6160755433224169,-2.3526936778413226,-0.5327914708288378,-1.2717694534563595,0.8044656559380969,-2.9569520866467376,나쁨
161,연제구,거제1동,30567,82791,84768000.0,17449,48391000,4.668542385684686,14,1,24,39,1.5084460243366689,-0.7491466841095668,0.6874230796824539,-0.7039381879646383,0.1603916077116233,0.26586210715187825,-0.2670064006714793,2.197900689949221,좋음
162,연제구,거제2동,12743,114801,35339000.0,17449,48391000,5.368578730224551,5,3,10,18,-0.3446031252561879,-0.13398233053671252,-0.46514093299165005,-0.4462775600734305,-0.5012831490769987,0.26586210715187825,-0.2670064006714793,-1.3490126101667075,고려
163,연제구,거제3동,10635,217192,29493000.0,17449,48391000,4.425370349337184,3,0,5,8,-0.5637586238727578,1.8337556677974993,-0.6014554288967424,-0.7934419116778189,-0.8163663665953901,0.26586210715187825,-0.2670064006714793,-0.061692581199125573,고려
164,연제구,거제4동,11093,150062,30763000.0,17449,48391000,7.868104982206407,3,0,12,15,-0.5161432451410742,0.5436593524165025,-0.5718421189755198,0.4737168209890606,-0.5958081143325161,0.26586210715187825,-0.2670064006714793,-0.13391045011680003,고려
165,연제구,연산1동,16954,99753,47016000.0,17449,48391000,5.885893601012975,11,2,21,34,0.0931880534318462,-0.423172995721477,-0.19286170468447186,-0.25587076839118295,0.0028499989524276106,0.26586210715187825,-0.2670064006714793,-0.6818879608242544,고려
166,연제구,연산2동,16294,73361,45186000.0,17449,48391000,9.991355839512632,15,0,22,37,0.02457200547789168,-0.9303712968615823,-0.23553285205127295,1.2552164578738605,0.09737496420794503,0.26586210715187825,-0.2670064006714793,0.06313249946563015,양호
167,연제구,연산3동,7837,131266,21733000.0,17449,48391000,10.437950423695256,3,0,11,14,-0.8546490817139165,0.18244007126200806,-0.7823997477854727,1.419593410400437,-0.6273164360843552,0.26586210715187825,-0.2670064006714793,-0.4281376706234974,고려
168,연제구,연산4동,17244,97419,47821000.0,17449,48391000,3.30013378920767,14,1,30,45,0.12333752904797773,-0.46802752871863545,-0.17409106335645283,-1.2076049203137265,0.34944153822265817,0.26586210715187825,-0.2670064006714793,-1.8752019231918777,나쁨
169,연제구,연산5동,16369,72699,45394000.0,17449,48391000,7.789433733249848,35,1,38,74,0.03236928365447742,-0.9430935337271003,-0.23068279814291523,0.444760490991,1.2631828690259932,0.26586210715187825,-0.2670064006714793,-1.6718668519476318,나쁨
170,연제구,연산6동,17655,85302,48960000.0,17449,48391000,10.058030565167245,6,1,23,30,0.1660666134556676,-0.7008905862707215,-0.1475323546948209,1.2797572575203897,-0.12318328805492895,0.26586210715187825,-0.2670064006714793,0.8714916021723489,양호
171,연제구,연산8동,14948,101779,41453000.0,17449,48391000,6.8584876337640415,9,1,32,42,-0.1153631468645671,-0.38423756990646285,-0.3225773291661737,0.10210948665771874,0.25491657296714076,0.26586210715187825,-0.2670064006714793,-1.0436195739800356,고려
172,연제구,연산9동,37056,8566,102763000.0,17449,48391000,6.794549230847165,23,2,17,42,2.1830665321748675,-2.175593861364959,1.1070226954559976,0.07857583848299149,0.25491657296714076,0.26586210715187825,-0.2670064006714793,3.2801039431287626,좋음
173,수영구,남천1동,14211,180171,59849000.0,17614,74184000,4.495330650671932,18,1,26,45,-0.19198440041314965,1.122290515232031,0.10637263092107903,-0.7676917984016034,0.34944153822265817,0.2973787788910533,0.7316377691677488,-1.6255247740116654,고려
174,수영구,남천2동,12453,117588,52445000.0,17614,74184000,9.313543599257883,3,0,15,18,-0.37475260087231943,-0.08042209769049119,-0.06627063416296203,1.0057358005071642,-0.5012831490769987,0.2973787788910533,0.7316377691677488,-0.9449133701298583,고려
175,수영구,수영동,15230,90804,64141000.0,17614,74184000,7.301972138595708,8,0,26,34,-0.08604538092060471,-0.5951538079715074,0.20645162791469115,0.2653417200499114,0.0028499989524276106,0.2973787788910533,0.7316377691677488,-1.7018615164698672,나쁨
176,수영구,망미1동,28504,134300,120043000.0,17614,74184000,8.728546335682392,8,1,25,34,1.2939688926260504,0.24074712058222172,1.509950250919562,0.7904173196551805,0.0028499989524276106,0.2973787788910533,0.7316377691677488,3.9680387762799287,좋음
177,수영구,망미2동,11987,163787,50483000.0,17614,74184000,5.533518391868153,6,1,7,14,-0.4231996892761722,0.8074247617506927,-0.11201970035622087,-0.38556863100891453,-0.6273164360843552,0.2973787788910533,0.7316377691677488,-1.498797764396365,고려
178,수영구,광안1동,26280,95883,110677000.0,17614,74184000,7.0412154884063725,15,2,16,33,1.0627536037630279,-0.4975461931075109,1.291557919642262,0.1693656714652422,-0.02865832279941153,0.2973787788910533,0.7316377691677488,1.9119636880600692,좋음
179,수영구,광안2동,18960,171099,79849000.0,17614,74184000,4.756869423756386,19,0,34,53,0.3017392537282595,0.9479459036852353,0.5727239682631672,-0.6714278757975121,0.6015081122373713,0.2973787788910533,0.7316377691677488,-0.36366427243268096,고려
180,수영구,광안3동,10394,93353,43774000.0,17614,74184000,4.918327952734475,14,0,22,36,-0.5888138777468533,-0.5461674306751249,-0.26845725646762436,-0.6120002385335787,0.06586664245610589,0.2973787788910533,0.7316377691677488,-4.150486144982406,나쁨
181,수영구,광안4동,11238,118730,47328000.0,17614,74184000,2.677477305985509,7,1,29,37,-0.5010685073330085,-0.05847527820344965,-0.1855866238219353,-1.4367845360278317,0.09737496420794503,0.2973787788910533,0.7316377691677488,-4.23882439495757,나쁨
182,수영구,민락동,26891,120686,113250000.0,17614,74184000,6.966868098497586,24,0,26,50,1.1262754299749465,-0.020885104020741032,1.3515540191913216,0.14200081346124543,0.5069831469818539,0.2973787788910533,0.7316377691677488,2.131080569867967,좋음
183,사상구,삼락동,6278,267270,18996000.0,18174,54994000,5.170204009641955,9,0,15,24,-1.0167285040778788,2.7961486855488706,-0.8462199283007374,-0.5192928477248904,-0.3122332185659638,0.4043444526724959,-0.011353802933782103,-0.5982829359023412,고려
184,사상구,모라1동,28767,38032,87045000.0,18174,54994000,3.5168782606718665,11,2,38,51,1.321311348098611,-1.6093197956861798,0.7405171794388505,-1.1278283243626679,0.538491468733693,0.4043444526724959,-0.011353802933782103,0.13703704113820991,양호
185,사상구,모라3동,11524,163941,34870000.0,18174,54994000,10.571525769688725,1,0,14,15,-0.47133488655296146,0.8103843153417648,-0.47607687185232206,1.4687581541853971,-0.5958081143325161,0.4043444526724959,-0.011353802933782103,1.1307724029867146,양호
186,사상구,덕포1동,9229,86751,27926000.0,18174,54994000,4.7445820433436525,7,1,14,22,-0.7099315987564851,-0.6730438774819972,-0.637994056177495,-0.6759504611989374,-0.3752498620696421,0.4043444526724959,-0.011353802933782103,-3.3299691470532657,나쁨
187,사상구,덕포2동,13492,138609,40825000.0,18174,54994000,9.169137180918646,11,0,31,42,-0.2667343071993516,0.32355696749085744,-0.3372207611587153,0.9525844909915631,0.25491657296714076,0.4043444526724959,-0.011353802933782103,0.009871239909795215,양호
188,사상구,괘법동,21708,60550,65686000.0,18174,54994000,5.978281566560542,36,3,54,93,0.587431526118361,-1.1765715634539546,0.24247726872436748,-0.22186576079657805,1.861840982310937,0.4043444526724959,-0.011353802933782103,-1.6011713284899964,고려
189,사상구,감전동,14261,133695,43152000.0,18174,54994000,3.9966713064375887,12,1,51,64,-0.1867862149620925,0.22912030290300972,-0.2829607830589633,-0.9512320970466576,0.9480996515076019,0.4043444526724959,-0.011353802933782103,-2.323057940181923,나쁨
190,사상구,주례1동,16061,91295,48598000.0,18174,54994000,5.363789022989071,5,0,14,19,0.00034846127596530985,-0.5857178286649072,-0.1559733139007127,-0.4480404956457545,-0.4697748273251595,0.4043444526724959,-0.011353802933782103,-0.9857800132326725,고려
191,사상구,주례2동,23858,85837,72191000.0,18174,54994000,3.7846386083456136,19,1,31,51,0.810953500513819,-0.690609020223815,0.3941580411948817,-1.0292744423476794,0.538491468733693,0.4043444526724959,-0.011353802933782103,-0.24924522057861842,고려
192,사상구,주례3동,13794,159248,41739000.0,18174,54994000,4.319602377854805,6,0,15,21,-0.23533726707496636,0.7201948023359103,-0.3159085050421818,-0.8323716646192066,-0.4067581838214812,0.4043444526724959,-0.011353802933782103,-0.7627554446379836,고려
193,사상구,학장동,30105,114868,91094000.0,18174,54994000,3.9554139577451415,8,1,29,38,1.4604147907689007,-0.13269473254579153,0.8349300076837564,-0.966417586274663,0.12888328595978418,0.4043444526724959,-0.011353802933782103,2.4853235449351194,좋음
194,사상구,엄궁동,29017,106775,87802000.0,18174,54994000,4.6067857721442325,9,0,32,41,1.3473022753538968,-0.2882250391207715,0.7581685775572486,-0.7266687903760418,0.2234082512153016,0.4043444526724959,-0.011353802933782103,2.1828535321302294,좋음
195,기장군,기장읍,55567,109500,375230000.0,20400,137756000,6.401376077808084,44,6,59,109,4.10753874986525,-0.23585631486316364,7.460290187035334,-0.0661384213867637,2.365974130340363,0.8295330059537304,3.1929957796752277,9.97333663107294,좋음
196,기장군,장안읍,8965,183077,60538000.0,20400,137756000,5.541050644856872,11,1,20,32,-0.737378017938067,1.1781376758531719,0.12243843449251397,-0.3827962534750245,-0.060166644551250675,0.8295330059537304,3.1929957796752277,-5.982257225991611,나쁨
197,기장군,일광면,8668,146851,58533000.0,20400,137756000,4.782561544301052,6,0,10,16,-0.7682552395173465,0.48195073825460205,0.07568671292396963,-0.6619714411951826,-0.564299792580677,0.8295330059537304,3.1929957796752277,-6.675344241925463,나쁨
198,기장군,철마면,8400,145848,56723000.0,20400,137756000,3.704961950613449,3,2,9,14,-0.7961175135350129,0.46267520415171004,0.03348191689451064,-1.0586008306411852,-0.6273164360843552,0.8295330059537304,3.1929957796752277,-7.150074658344457,나쁨
